TransactionID,OrderDate,ProductID,Product,Category,Region,Channel,Status,Quantity,UnitPriceGBP,UnitCostGBP,DiscountPct
10041,2026-06-24,P007,Headset,Accessories,Wales,Online,Completed,2,74.28,34.34,0
10814,2026-06-24,P004,Mouse,Accessories,Wales,Partner,Cancelled,1,26.62,12.8,0.15
10125,2026-06-25,P007,Headset,Accessories,Scotland,Retail,Completed,1,73.32,34.68,0
10466,2026-06-25,P006,Chair,Furniture,Wales,Partner,Completed,4,136.06,67.6,0
10941,2026-06-26,P008,Webcam,Electronics,South,Retail,Cancelled,2,87.37,41.98,0
10108,2026-06-27,P008,Webcam,Electronics,South,Online,Completed,1,90.98,42.07,0
10724,2026-06-28,P001,Laptop,Electronics,Midlands,Online,Completed,1,916.0,627.69,0
10431,2026-06-30,P001,Laptop,Electronics,Scotland,Retail,Completed,1,915.42,621.17,0
10712,2026-06-30,P007,Headset,Accessories,North,Retail,Completed,2,71.72,35.1,0.05
10407,2026-07-02,P005,Desk,Furniture,North,Retail,Completed,2,274.53,154.38,0.1
10823,2026-07-02,P001,Laptop,Electronics,Midlands,Online,Completed,2,900.9,617.44,0.05
10855,2026-07-03,P007,Headset,Accessories,North,Retail,Completed,4,73.36,34.34,0.05
10897,2026-07-03,P006,Chair,Furniture,Midlands,Retail,Completed,3,132.86,69.2,0
10605,2026-07-04,P005,Desk,Furniture,Scotland,Online,Completed,2,281.43,156.64,0
10663,2026-07-04,P007,Headset,Accessories,Midlands,Online,Completed,2,71.63,34.63,0.05
10237,2026-07-05,P005,Desk,Furniture,South,Partner,Completed,1,271.0,159.32,0.1
10058,2026-07-07,P003,Keyboard,Accessories,Midlands,Retail,Completed,4,49.19,25.79,0.1
10491,2026-07-08,P002,Monitor,Electronics,Midlands,Partner,Cancelled,3,283.49,173.98,0.05
10625,2026-07-08,P007,Headset,Accessories,Scotland,Retail,Completed,1,72.21,34.51,0
10746,2026-07-08,P007,Headset,Accessories,North,Retail,Completed,4,70.89,35.13,0
10047,2026-07-10,P004,Mouse,Accessories,North,Online,Cancelled,3,27.49,13.35,0.1
10272,2026-07-11,P008,Webcam,Electronics,North,Online,Completed,3,89.84,41.23,0.1
10342,2026-07-12,P001,Laptop,Electronics,North,Online,Completed,2,896.84,622.02,0.05
10656,2026-07-13,P001,Laptop,Electronics,South,Online,Completed,2,932.04,621.46,0.05
10841,2026-07-13,P005,Desk,Furniture,South,Online,Completed,2,268.22,152.25,0.1
10476,2026-07-14,P006,Chair,Furniture,Midlands,Retail,Cancelled,2,132.47,67.39,0
10175,2026-07-16,P002,Monitor,Electronics,Midlands,Retail,Cancelled,1,288.6,170.2,0.15
10740,2026-07-17,P008,Webcam,Electronics,South,Retail,Completed,3,90.55,41.41,0
10834,2026-07-17,P003,Keyboard,Accessories,Scotland,Retail,Completed,2,50.27,26.45,0
10172,2026-07-21,P004,Mouse,Accessories,Wales,Partner,Completed,4,26.94,12.98,0
10467,2026-07-22,P006,Chair,Furniture,South,Online,Completed,4,135.81,69.86,0
10390,2026-07-25,P002,Monitor,Electronics,Midlands,Online,Completed,1,286.82,174.4,0
10369,2026-07-28,P003,Keyboard,Accessories,Scotland,Partner,Completed,1,49.95,26.34,0
10845,2026-07-29,P003,Keyboard,Accessories,North,Retail,Cancelled,2,50.52,25.62,0
10304,2026-07-30,P003,Keyboard,Accessories,South,Online,Completed,2,49.65,26.61,0.05
10524,2026-07-31,P002,Monitor,Electronics,South,Retail,Cancelled,4,293.37,169.76,0
10684,2026-08-02,P005,Desk,Furniture,South,Retail,Completed,4,269.87,152.47,0
10767,2026-08-04,P004,Mouse,Accessories,Midlands,Retail,Completed,4,28.0,12.86,0.15
10392,2026-08-05,P002,Monitor,Electronics,Scotland,Partner,Completed,1,281.72,172.17,0.05
10686,2026-08-08,P004,Mouse,Accessories,North,Online,Completed,4,27.64,12.88,0.1
10273,2026-08-09,P006,Chair,Furniture,Wales,Retail,Completed,1,133.78,68.56,0
10583,2026-08-10,P002,Monitor,Electronics,Scotland,Retail,Completed,2,291.96,169.85,0.15
10513,2026-08-11,P005,Desk,Furniture,North,Retail,Cancelled,2,271.21,153.21,0.15
10738,2026-08-11,P008,Webcam,Electronics,Wales,Partner,Completed,2,92.37,42.31,0
10801,2026-08-13,P002,Monitor,Electronics,South,Online,Cancelled,3,291.88,169.26,0
10230,2026-08-14,P001,Laptop,Electronics,Scotland,Online,Completed,4,893.0,625.21,0
10074,2026-08-15,P002,Monitor,Electronics,Wales,Online,Completed,3,288.63,169.82,0.1
10316,2026-08-16,P006,Chair,Furniture,Wales,Online,Completed,4,131.83,69.95,0.15
10755,2026-08-16,P002,Monitor,Electronics,Scotland,Online,Completed,2,291.46,171.22,0.1
10558,2026-08-17,P002,Monitor,Electronics,South,Online,Completed,3,293.68,168.45,0
10050,2026-08-20,P007,Headset,Accessories,South,Online,Cancelled,2,71.37,34.67,0
10328,2026-08-21,P001,Laptop,Electronics,North,Retail,Completed,3,917.63,627.63,0.15
10938,2026-08-21,P007,Headset,Accessories,North,Partner,Completed,1,70.81,34.96,0
10765,2026-08-22,P005,Desk,Furniture,Midlands,Partner,Cancelled,3,276.47,152.43,0
10434,2026-08-23,P003,Keyboard,Accessories,Midlands,Retail,Cancelled,1,49.03,26.27,0.15
10207,2026-08-26,P007,Headset,Accessories,Midlands,Partner,Completed,4,74.55,35.56,0
10017,2026-08-27,P002,Monitor,Electronics,South,Retail,Cancelled,1,279.01,170.64,0
10366,2026-08-28,P003,Keyboard,Accessories,Scotland,Retail,Completed,2,48.59,26.12,0.1
10421,2026-08-28,P007,Headset,Accessories,North,Retail,Completed,1,73.54,35.33,0
10705,2026-08-31,P002,Monitor,Electronics,Midlands,Online,Completed,3,278.79,171.11,0
